content,score,app,topics,label,value
bagus,5,tinder,2,positive,0.9980973601341248
baik,5,tinder,0,positive,0.9978936314582825
baik,5,tinder,0,positive,0.9978936314582825
bagus,5,tinder,2,positive,0.9980973601341248
oke,5,tinder,8,positive,0.7234293818473816
padat,5,tinder,5,negative,0.9434093236923218
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
oke,5,tinder,8,positive,0.7234293818473816
keren,5,tinder,8,positive,0.9992368221282959
oke,5,tinder,8,positive,0.7234293818473816
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
baik,5,tinder,0,positive,0.9978936314582825
oke,5,tinder,8,positive,0.7234293818473816
terimakasih,5,tinder,5,positive,0.9948596954345703
oke bos,5,tinder,8,negative,0.9954421520233154
terima kasih,5,tinder,4,positive,0.9971784353256226
oke,5,tinder,8,positive,0.7234293818473816
derek mntap,5,tinder,6,negative,0.9990664124488831
guna mudah,5,tinder,0,positive,0.9902830123901367
bagus,4,tinder,2,positive,0.9980973601341248
bagus,4,tinder,2,positive,0.9980973601341248
kritik,4,tinder,9,negative,0.548927366733551
bagus,4,tinder,2,positive,0.9980973601341248
keren,4,tinder,8,positive,0.9992368221282959
oke,4,tinder,8,positive,0.7234293818473816
op,4,tinder,2,negative,0.9639467597007751
kritik,4,tinder,9,negative,0.548927366733551
oke,4,tinder,8,positive,0.7234293818473816
bagus,4,tinder,2,positive,0.9980973601341248
sungguh,4,tinder,0,positive,0.9961887001991272
rusa,4,tinder,9,positive,0.9900972843170166
bagus sekli tinder indebes,5,tinder,2,positive,0.9957184195518494
coba,3,tinder,2,positive,0.9625051617622375
bagus banget,3,tinder,2,positive,0.998884379863739
tidak bohong,3,tinder,0,positive,0.9981245398521423
numayan bagus,4,tinder,2,positive,0.9977278113365173
gin,4,tinder,2,positive,0.9925357103347778
salam kenal,4,tinder,2,positive,0.9984644651412964
coba,4,tinder,2,positive,0.9625051617622375
maya,3,tinder,2,positive,0.9977710247039795
oke,3,tinder,8,positive,0.7234293818473816
bagus,3,tinder,2,positive,0.9980973601341248
bagus,3,tinder,2,positive,0.9980973601341248
gin,3,tinder,2,positive,0.9925357103347778
ok,3,tinder,1,negative,0.998392641544342
pasang,5,tinder,5,positive,0.6011876463890076
aplikasi ribet,1,tinder,8,negative,0.9983183145523071
coba,1,tinder,2,positive,0.9625051617622375
bayar cuk,1,tinder,9,positive,0.9721358418464661
buruk,1,tinder,1,negative,0.9975154399871826
bayar,2,tinder,0,positive,0.6737655401229858
lumayan sih,2,tinder,0,positive,0.9655895233154297
bagus,2,tinder,2,positive,0.9980973601341248
ataik,1,tinder,2,positive,0.7697872519493103
busuk,1,tinder,9,positive,0.9906574487686157
bagus,1,tinder,2,positive,0.9980973601341248
bagus,1,tinder,2,positive,0.9980973601341248
ribet,1,tinder,8,negative,0.9985941052436829
tanda,1,tinder,3,negative,0.5451939105987549
bagus,1,tinder,2,positive,0.9980973601341248
buat salah,1,tinder,7,negative,0.9833648800849915
cakep,1,tinder,8,negative,0.9948229789733887
bodong,1,tinder,6,negative,0.9687801003456116
buruk,1,tinder,1,negative,0.9975154399871826
gokillll,5,tinder,2,negative,0.9963202476501465
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
keren,5,tinder,8,positive,0.9992368221282959
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
indonesia,5,tinder,1,positive,0.9969291090965271
oke,5,tinder,8,positive,0.7234293818473816
padat,5,tinder,5,negative,0.9434093236923218
sop,5,tinder,2,positive,0.9759969711303711
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
keren,5,tinder,8,positive,0.9992368221282959
oke,5,tinder,8,positive,0.7234293818473816
sippplahh,5,tinder,2,positive,0.9639760255813599
padat,5,tinder,5,negative,0.9434093236923218
dibuatvvvvv,5,tinder,0,neutral,0.6285707950592041
bagus,5,tinder,2,positive,0.9980973601341248
oke,5,tinder,8,positive,0.7234293818473816
padat,5,tinder,5,negative,0.9434093236923218
maya,5,tinder,2,positive,0.9977710247039795
padat,5,tinder,5,negative,0.9434093236923218
kritik,5,tinder,9,negative,0.548927366733551
padat,5,tinder,5,negative,0.9434093236923218
padat,5,tinder,5,negative,0.9434093236923218
muas,5,tinder,9,negative,0.9939743876457214
baik,5,tinder,0,positive,0.9978936314582825
tidak buruk,5,tinder,9,positive,0.9982501864433289
maya,5,tinder,2,positive,0.9977710247039795
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
oke,5,tinder,8,positive,0.7234293818473816
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
tarik,5,tinder,2,positive,0.9992191791534424
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
padat,5,tinder,5,negative,0.9434093236923218
padat,5,tinder,5,negative,0.9434093236923218
padat,5,tinder,5,negative,0.9434093236923218
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
jozh,5,tinder,2,positive,0.8173036575317383
oke,5,tinder,8,positive,0.7234293818473816
oke,5,tinder,8,positive,0.7234293818473816
senang,5,tinder,1,positive,0.9988057613372803
padat,5,tinder,5,negative,0.9434093236923218
batas,5,tinder,9,positive,0.9966915845870972
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
padat,5,tinder,5,negative,0.9434093236923218
keren,5,tinder,8,positive,0.9992368221282959
bagus,5,tinder,2,positive,0.9980973601341248
oke,5,tinder,8,positive,0.7234293818473816
maneb,1,tinder,2,negative,0.9264202117919922
tinder oke,5,tinder,8,positive,0.9935101866722107
kuwalitas,5,tinder,2,positive,0.9987009763717651
good aplikasi,5,tinder,0,positive,0.9942001104354858
hidup,5,tinder,6,positive,0.9986447691917419
coba,5,tinder,2,positive,0.9625051617622375
pilih bagus,5,tinder,2,positive,0.9988604784011841
bagus,5,tinder,2,positive,0.9980973601341248
coba,5,tinder,2,positive,0.9625051617622375
bagus banget,5,tinder,2,positive,0.998884379863739
aplikasi bagus,5,tinder,2,positive,0.9765526652336121
oke,5,tinder,8,positive,0.7234293818473816
bagus,5,tinder,2,positive,0.9980973601341248
guna,5,tinder,6,positive,0.9752718806266785
tidak ada guna aplikasi,1,tinder,6,negative,0.9970220923423767
apas gj banget,1,tinder,8,positive,0.9965170621871948
padat,4,tinder,5,negative,0.9434093236923218
lumayan,4,tinder,6,positive,0.9958784580230713
oke,4,tinder,8,positive,0.7234293818473816
bagus,4,tinder,2,positive,0.9980973601341248
bagus,4,tinder,2,positive,0.9980973601341248
batas,4,tinder,9,positive,0.9966915845870972
bagus,4,tinder,2,positive,0.9980973601341248
lumayan,3,tinder,6,positive,0.9958784580230713
oke,3,tinder,8,positive,0.7234293818473816
lumayan,3,tinder,6,positive,0.9958784580230713
lumayan,3,tinder,6,positive,0.9958784580230713
bagus,3,tinder,2,positive,0.9980973601341248
aplikasi rusak,1,tinder,6,negative,0.9993508458137512
bug,1,tinder,9,positive,0.9149402976036072
jelek banget,1,tinder,7,negative,0.9970645308494568
bagus,5,tinder,2,positive,0.9980973601341248
buruk,1,tinder,1,negative,0.9975154399871826
padat,2,tinder,5,negative,0.9434093236923218
keren,2,tinder,8,positive,0.9992368221282959
keren,5,tinder,8,positive,0.9992368221282959
nyaman,5,tinder,3,positive,0.9835280179977417
bismillah,5,tinder,8,positive,0.9922441840171814
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
oke,5,tinder,8,positive,0.7234293818473816
keren,5,tinder,8,positive,0.9992368221282959
oke,5,tinder,8,positive,0.7234293818473816
asu,5,tinder,5,positive,0.9985962510108948
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
derek,5,tinder,6,negative,0.776606023311615
bagus,5,tinder,2,positive,0.9980973601341248
sip,5,tinder,0,positive,0.6501832604408264
muas,5,tinder,9,negative,0.9939743876457214
padat,5,tinder,5,negative,0.9434093236923218
bagus,5,tinder,2,positive,0.9980973601341248
keren,5,tinder,8,positive,0.9992368221282959
mntap,5,tinder,6,negative,0.8630093336105347
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
dingin,5,tinder,7,negative,0.6268574595451355
padat,5,tinder,5,negative,0.9434093236923218
bagus,5,tinder,2,positive,0.9980973601341248
keren,5,tinder,8,positive,0.9992368221282959
bagus,5,tinder,2,positive,0.9980973601341248
punya,5,tinder,5,positive,0.8577286601066589
oke,5,tinder,8,positive,0.7234293818473816
oke,5,tinder,8,positive,0.7234293818473816
oke,5,tinder,8,positive,0.7234293818473816
padat,5,tinder,5,negative,0.9434093236923218
oke,5,tinder,8,positive,0.7234293818473816
bagus,5,tinder,2,positive,0.9980973601341248
padat,5,tinder,5,negative,0.9434093236923218
bagus,5,tinder,2,positive,0.9980973601341248
simple,5,tinder,8,positive,0.9987297654151917
bagus,5,tinder,2,positive,0.9980973601341248
oke,5,tinder,8,positive,0.7234293818473816
gembala,5,tinder,2,negative,0.9883823990821838
bangkit tarung,5,tinder,2,neutral,0.9914205074310303
cocok,5,tinder,5,positive,0.9796722531318665
jo gandos,5,tinder,2,positive,0.9581397175788879
aplikasi bagus,5,tinder,2,positive,0.9765526652336121
baik bug,5,tinder,0,negative,0.9914013743400574
cobacoba,4,tinder,2,positive,0.974744439125061
senang,5,tinder,1,positive,0.9988057613372803
oke,1,tinder,8,positive,0.7234293818473816
oke,1,tinder,8,positive,0.7234293818473816
keren,5,tinder,8,positive,0.9992368221282959
mntap,5,tinder,6,negative,0.8630093336105347
stabil,5,tinder,4,positive,0.9987437129020691
bagus,5,tinder,2,positive,0.9980973601341248
bagus banget,5,tinder,2,positive,0.998884379863739
aplikasi oke,5,tinder,8,positive,0.995063841342926
langgan gold match sorry bintang gue kasih bintang,1,tinder,3,neutral,0.9798415899276733
very ugly aplikasi sampah,1,tinder,6,negative,0.9992989301681519
mahal ribu superlike,1,tinder,0,negative,0.9974995255470276
tidak akan buka ponselku,1,tinder,9,negative,0.9617871046066284
maksimal ya,4,tinder,9,positive,0.9550084471702576
aplikasi bayar penuh,3,tinder,0,neutral,0.9978637099266052
hati palsu,4,tinder,2,positive,0.6173469424247742
eh laaaaa,4,tinder,0,negative,0.7091606855392456
bagus,4,tinder,2,positive,0.9980973601341248
oke,4,tinder,8,positive,0.7234293818473816
bagus,4,tinder,2,positive,0.9980973601341248
mantap,4,tinder,5,positive,0.9991832375526428
bagus,4,tinder,2,positive,0.9980973601341248
oke,4,tinder,8,positive,0.7234293818473816
bagus,4,tinder,2,positive,0.9980973601341248
lumayan,4,tinder,6,positive,0.9958784580230713
bagus,4,tinder,2,positive,0.9980973601341248
bagus,4,tinder,2,positive,0.9980973601341248
bagus,4,tinder,2,positive,0.9980973601341248
cocok,4,tinder,5,positive,0.9796722531318665
asik,4,tinder,1,positive,0.9987553358078003
palsu,4,tinder,2,negative,0.4467383921146393
oke,4,tinder,8,positive,0.7234293818473816
coba bagus ng ya,5,tinder,2,positive,0.9977551102638245
salam kenal,3,tinder,2,positive,0.9984644651412964
mahal,3,tinder,0,negative,0.9983465671539307
puas,3,tinder,5,positive,0.9985185265541077
coba,3,tinder,2,positive,0.9625051617622375
puas,3,tinder,5,positive,0.9985185265541077
puas,3,tinder,5,positive,0.9985185265541077
coba,4,tinder,2,positive,0.9625051617622375
bagus,4,tinder,2,positive,0.9980973601341248
lumayan,4,tinder,6,positive,0.9958784580230713
bagus,3,tinder,2,positive,0.9980973601341248
padat,3,tinder,5,negative,0.9434093236923218
lumayan,3,tinder,6,positive,0.9958784580230713
mahal,3,tinder,0,negative,0.9983465671539307
tinder mantab,5,tinder,9,positive,0.9990587830543518
b,1,tinder,0,negative,0.5668243169784546
vip,1,tinder,8,negative,0.635961651802063
coba,1,tinder,2,positive,0.9625051617622375
jelek banget,1,tinder,7,negative,0.9970645308494568
terima kshtdk honkan,5,tinder,4,neutral,0.9312641620635986
tidak bang windah,5,tinder,6,negative,0.9987394213676453
bagus,1,tinder,2,positive,0.9980973601341248
boprok,1,tinder,2,negative,0.9975132942199707
keren,1,tinder,8,positive,0.9992368221282959
lot,1,tinder,5,positive,0.9679679870605469
keras,1,tinder,0,negative,0.8307121992111206
prabayar,2,tinder,8,neutral,0.8829551339149475
lumayan,2,tinder,6,positive,0.9958784580230713
lumayan,2,tinder,6,positive,0.9958784580230713
bagus,5,tinder,2,positive,0.9980973601341248
stabil,5,tinder,4,positive,0.9987437129020691
mantul,5,tinder,2,negative,0.8060368895530701
batas,5,tinder,9,positive,0.9966915845870972
oke,5,tinder,8,positive,0.7234293818473816
mantab,5,tinder,9,positive,0.9985004663467407
seruuuh,5,tinder,2,positive,0.996437668800354
padat,5,tinder,5,negative,0.9434093236923218
bagus,5,tinder,2,positive,0.9980973601341248
manutul,5,tinder,2,positive,0.9859703183174133
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
sehat,5,tinder,6,positive,0.9993451237678528
bagus,5,tinder,2,positive,0.9980973601341248
mantp,5,tinder,2,positive,0.6831413507461548
bagus,5,tinder,2,positive,0.9980973601341248
muas,5,tinder,9,negative,0.9939743876457214
bagus,5,tinder,2,positive,0.9980973601341248
percaya,5,tinder,8,positive,0.9986400008201599
bagus,5,tinder,2,positive,0.9980973601341248
lumayan,5,tinder,6,positive,0.9958784580230713
bagus,5,tinder,2,positive,0.9980973601341248
keren,5,tinder,8,positive,0.9992368221282959
batas,5,tinder,9,positive,0.9966915845870972
baik,5,tinder,0,positive,0.9978936314582825
oke,5,tinder,8,positive,0.7234293818473816
oke,5,tinder,8,positive,0.7234293818473816
batas,5,tinder,9,positive,0.9966915845870972
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
superrrrr,5,tinder,2,positive,0.9819808602333069
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
cakep,5,tinder,8,negative,0.9948229789733887
wow,5,tinder,0,positive,0.9990485310554504
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
mantab,5,tinder,9,positive,0.9985004663467407
baik,5,tinder,0,positive,0.9978936314582825
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
keren,5,tinder,8,positive,0.9992368221282959
mantap,5,tinder,5,positive,0.9991832375526428
padat,5,tinder,5,negative,0.9434093236923218
bagus,5,tinder,2,positive,0.9980973601341248
batas,5,tinder,9,positive,0.9966915845870972
jalan,5,tinder,8,positive,0.9988299012184143
mantp,5,tinder,2,positive,0.6831413507461548
suka,5,tinder,4,positive,0.9984285235404968
shiipp,5,tinder,2,positive,0.9533389806747437
oke,5,tinder,8,positive,0.7234293818473816
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
oke,5,tinder,8,positive,0.7234293818473816
padat,5,tinder,5,negative,0.9434093236923218
padat,5,tinder,5,negative,0.9434093236923218
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
padat,5,tinder,5,negative,0.9434093236923218
padat,5,tinder,5,negative,0.9434093236923218
mantaf,5,tinder,2,positive,0.9564897418022156
oke,5,tinder,8,positive,0.7234293818473816
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
keren,5,tinder,8,positive,0.9992368221282959
sempurna,5,tinder,2,positive,0.9970405697822571
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
mantap,5,tinder,5,positive,0.9991832375526428
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
perban,5,tinder,2,neutral,0.9491472244262695
baik,5,tinder,0,positive,0.9978936314582825
mntap,5,tinder,6,negative,0.8630093336105347
oke,5,tinder,8,positive,0.7234293818473816
hai suka tinder,5,tinder,4,positive,0.9393534660339355
coba,5,tinder,2,positive,0.9625051617622375
bagus,5,tinder,2,positive,0.9980973601341248
oke keren,5,tinder,8,positive,0.9990091323852539
bagus,5,tinder,2,positive,0.9980973601341248
oke banget,5,tinder,8,positive,0.9905580282211304
senang senang,5,tinder,1,positive,0.9991162419319153
suka,5,tinder,4,positive,0.9984285235404968
oke banget,5,tinder,8,positive,0.9905580282211304
ok bagus,5,tinder,2,negative,0.9303063750267029
bagus,5,tinder,2,positive,0.9980973601341248
keren,5,tinder,8,positive,0.9992368221282959
bagus banget,5,tinder,2,positive,0.998884379863739
cer atas,5,tinder,4,positive,0.9870659708976746
bagus,5,tinder,2,positive,0.9980973601341248
puas,5,tinder,5,positive,0.9985185265541077
lumayan bagus,5,tinder,2,positive,0.9972225427627563
bagus banget,5,tinder,2,positive,0.998884379863739
tulis,5,tinder,4,positive,0.993050217628479
bagus banget,5,tinder,2,positive,0.998884379863739
ok banget,5,tinder,2,negative,0.9874195456504822
suka,5,tinder,4,positive,0.9984285235404968
super bagus,5,tinder,2,positive,0.9984299540519714
puas,5,tinder,5,positive,0.9985185265541077
aplikasi oke,5,tinder,8,positive,0.995063841342926
bagus,5,tinder,2,positive,0.9980973601341248
oke banget,5,tinder,8,positive,0.9905580282211304
bagus,5,tinder,2,positive,0.9980973601341248
tidak buruk,5,tinder,9,positive,0.9982501864433289
tidak akan beri gadis,1,tinder,0,negative,0.9989675283432007
gps tidak akurat,1,tinder,8,negative,0.9993226528167725
bagus,4,tinder,2,positive,0.9980973601341248
bagus,4,tinder,2,positive,0.9980973601341248
ya,4,tinder,0,neutral,0.8648731708526611
bagus,4,tinder,2,positive,0.9980973601341248
oke,4,tinder,8,positive,0.7234293818473816
lumayan,4,tinder,6,positive,0.9958784580230713
mantul,4,tinder,2,negative,0.8060368895530701
bagus,4,tinder,2,positive,0.9980973601341248
bagus sih,3,tinder,2,positive,0.9868975877761841
oke,4,tinder,8,positive,0.7234293818473816
lumayan,4,tinder,6,positive,0.9958784580230713
bagus,4,tinder,2,positive,0.9980973601341248
lot,3,tinder,5,positive,0.9679679870605469
padat,3,tinder,5,negative,0.9434093236923218
b,1,tinder,0,negative,0.5668243169784546
ok banget,2,tinder,2,negative,0.9874195456504822
bagus,1,tinder,2,positive,0.9980973601341248
lot,1,tinder,5,positive,0.9679679870605469
batas,1,tinder,9,positive,0.9966915845870972
seliiinn,1,tinder,2,positive,0.953955888748169
oke,2,tinder,8,positive,0.7234293818473816
oke,5,tinder,8,positive,0.7234293818473816
bagus,5,tinder,2,positive,0.9980973601341248
oke,5,tinder,8,positive,0.7234293818473816
mntap,5,tinder,6,negative,0.8630093336105347
bagus,5,tinder,2,positive,0.9980973601341248
padat,5,tinder,5,negative,0.9434093236923218
bagus,5,tinder,2,positive,0.9980973601341248
maya,5,tinder,2,positive,0.9977710247039795
bagus,5,tinder,2,positive,0.9980973601341248
tari,5,tinder,7,negative,0.9813164472579956
msntap,5,tinder,2,positive,0.8831197619438171
mantap,5,tinder,5,positive,0.9991832375526428
keren,5,tinder,8,positive,0.9992368221282959
lumayan,5,tinder,6,positive,0.9958784580230713
keren,5,tinder,8,positive,0.9992368221282959
oke,5,tinder,8,positive,0.7234293818473816
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
padat,5,tinder,5,negative,0.9434093236923218
oke,5,tinder,8,positive,0.7234293818473816
baik,5,tinder,0,positive,0.9978936314582825
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
oke,5,tinder,8,positive,0.7234293818473816
oke,5,tinder,8,positive,0.7234293818473816
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
padat,5,tinder,5,negative,0.9434093236923218
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
nyali,5,tinder,2,negative,0.9810964465141296
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
oke,5,tinder,8,positive,0.7234293818473816
rusa,5,tinder,9,positive,0.9900972843170166
salah,5,tinder,7,negative,0.9973184466362
batas,5,tinder,9,positive,0.9966915845870972
mantab,5,tinder,9,positive,0.9985004663467407
bagus,5,tinder,2,positive,0.9980973601341248
oke,5,tinder,8,positive,0.7234293818473816
bagus,5,tinder,2,positive,0.9980973601341248
kerja bagus,5,tinder,2,positive,0.9916022419929504
bantu l,5,tinder,5,neutral,0.9758756756782532
kerja bagus,5,tinder,2,positive,0.9916022419929504
bagus,5,tinder,2,positive,0.9980973601341248
aplikasi bagus,5,tinder,2,positive,0.9765526652336121
moga untung,5,tinder,5,positive,0.9975672960281372
oke,5,tinder,8,positive,0.7234293818473816
aplikasi oke,5,tinder,8,positive,0.995063841342926
bagus,5,tinder,2,positive,0.9980973601341248
bagus,3,tinder,2,positive,0.9980973601341248
seru,5,tinder,9,negative,0.9699931144714355
baik,5,tinder,0,positive,0.9978936314582825
padat,5,tinder,5,negative,0.9434093236923218
tidak bagus block tidak langgar kirim email jawab tidak enakapa bayar,1,tinder,7,negative,0.9991843104362488
logo macet google pixel xl,1,tinder,9,negative,0.6317793130874634
oke,4,tinder,8,positive,0.7234293818473816
lumayan,4,tinder,6,positive,0.9958784580230713
bagus,4,tinder,2,positive,0.9980973601341248
bagus,4,tinder,2,positive,0.9980973601341248
bagus,4,tinder,2,positive,0.9980973601341248
coba,4,tinder,2,positive,0.9625051617622375
bagus,4,tinder,2,positive,0.9980973601341248
padat,4,tinder,5,negative,0.9434093236923218
bagus,4,tinder,2,positive,0.9980973601341248
oh ya,4,tinder,2,negative,0.9974032044410706
bagus,4,tinder,2,positive,0.9980973601341248
bagus,4,tinder,2,positive,0.9980973601341248
batas,4,tinder,9,positive,0.9966915845870972
test,3,tinder,2,positive,0.9909521341323853
aplikasi bagus,3,tinder,2,positive,0.9765526652336121
b,3,tinder,0,negative,0.5668243169784546
lumayan,3,tinder,6,positive,0.9958784580230713
kerja bagus,3,tinder,2,positive,0.9916022419929504
coba,4,tinder,2,positive,0.9625051617622375
lumayan,4,tinder,6,positive,0.9958784580230713
lumayan bagus,4,tinder,2,positive,0.9972225427627563
bagus,3,tinder,2,positive,0.9980973601341248
lumayan,5,tinder,6,positive,0.9958784580230713
aplikasi akar,1,tinder,0,neutral,0.8880341053009033
b,1,tinder,0,negative,0.5668243169784546
bayar,1,tinder,0,positive,0.6737655401229858
jore patut perhati,1,tinder,5,neutral,0.9159426689147949
topup,1,tinder,8,positive,0.9977600574493408
tidak gratis,1,tinder,8,negative,0.9988406300544739
bagus,1,tinder,2,positive,0.9980973601341248
biaya,2,tinder,1,negative,0.9532669186592102
padat,5,tinder,5,negative,0.9434093236923218
oke,5,tinder,8,positive,0.7234293818473816
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
keren,5,tinder,8,positive,0.9992368221282959
oke,5,tinder,8,positive,0.7234293818473816
ehehe,5,tinder,2,positive,0.9924466609954834
padat,5,tinder,5,negative,0.9434093236923218
oke,5,tinder,8,positive,0.7234293818473816
bagus,5,tinder,2,positive,0.9980973601341248
padat,5,tinder,5,negative,0.9434093236923218
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
padat,5,tinder,5,negative,0.9434093236923218
sip,5,tinder,0,positive,0.6501832604408264
oke,5,tinder,8,positive,0.7234293818473816
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
bguss,5,tinder,2,positive,0.9950214624404907
bagus,5,tinder,2,positive,0.9980973601341248
kerja keras,5,tinder,1,positive,0.9985020160675049
bagus,5,tinder,2,positive,0.9980973601341248
padat,5,tinder,5,negative,0.9434093236923218
padat,5,tinder,5,negative,0.9434093236923218
bagus,5,tinder,2,positive,0.9980973601341248
mantp,5,tinder,2,positive,0.6831413507461548
bagus,5,tinder,2,positive,0.9980973601341248
keren,5,tinder,8,positive,0.9992368221282959
padat,5,tinder,5,negative,0.9434093236923218
dewa,5,tinder,2,positive,0.9777272939682007
nike,5,tinder,2,positive,0.9986931681632996
keren,5,tinder,8,positive,0.9992368221282959
sial,5,tinder,9,negative,0.7109898328781128
bagus,5,tinder,2,positive,0.9980973601341248
batas,5,tinder,9,positive,0.9966915845870972
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
dingin,5,tinder,7,negative,0.6268574595451355
baik,5,tinder,0,positive,0.9978936314582825
aplikasi seru,5,tinder,6,positive,0.9992964267730713
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
mantap deh,5,tinder,5,positive,0.9992582201957703
bagus banget,5,tinder,2,positive,0.998884379863739
bagus,5,tinder,2,positive,0.9980973601341248
bagus,5,tinder,2,positive,0.9980973601341248
bagus bagus,5,tinder,2,positive,0.9963570237159729
tampan,5,tinder,2,positive,0.998511016368866
tidak nemu,5,tinder,8,negative,0.9975875616073608
bagus,5,tinder,2,positive,0.9980973601341248
tidak jelas coba buka akun bayar akun emas unggah identitas verifikasi wajah akun blokir tidak bisa masuk google play tidak dapat kembali bayar saran hubung layan sedia kecewa tinder tidak saran orang pasang tinder,1,tinder,6,negative,0.9524474740028381
kali masuk verivikasi email sih aplikasi tidak ada tuh kayak,2,tinder,7,neutral,0.902937114238739
aplikasi tidak fungsi kembang harap putus hapus aplikasi dunia,1,tinder,6,neutral,0.9974449872970581
aplikasi bagus tidak ribet harap fiture semangat tinderrr,4,tinder,8,positive,0.9959813356399536
sebut nama tuhan maha asih maha sayang,5,tinder,4,positive,0.9978674650192261
lihat foto byr mahaaaaallllll,1,tinder,8,positive,0.9981316924095154
aplikasi bagus sederhana sederhana,5,tinder,2,positive,0.9967695474624634
bayar menang,1,tinder,9,positive,0.9979774355888367
tidak cocok,4,tinder,5,negative,0.9988582134246826
kurang om om cabul min,5,tinder,4,negative,0.9973946809768677
batas,4,tinder,9,positive,0.9966915845870972
batas,4,tinder,9,positive,0.9966915845870972
bagus,4,tinder,2,positive,0.9980973601341248
bagus,4,tinder,2,positive,0.9980973601341248
padat,4,tinder,5,negative,0.9434093236923218
padat,4,tinder,5,negative,0.9434093236923218
oke,4,tinder,8,positive,0.7234293818473816
bagus,4,tinder,2,positive,0.9980973601341248
si,4,tinder,0,positive,0.997461199760437
