content,score,at,datetime,text,stem,app,postag,afterpos,0,1,2,3,4,5,6,7,8,topic_id,topic_txt,x1,y1,x10,y10,x25,y25,x100,y100,label,value
"Untuk semua nya sudah perfect dan good cuma yang saya tidak suka di sini adalah sistem draft pick yang ga sesuai musuh jago tim ngetroll terus bagian, jaringan selalu merah padahal jaringan rumah bagus, terus kalo udh download full resource itu main mode offline stuck di loading(no data usage)UI_atlas itu aja",1.0,2023-12-19 10:07:22,2023-12-19 10:07:22,nya  perfect  good    tidak_suka    sistem draft pick  tidak_sesuai musuh jago tim ngetrol   jaringan  merah  jaringan rumah bagus  kalo  download ful resource  main mode offline stuck  loadingno data usageui_atlas,nya perfect good tidak suka sistem draft pick tidak sesuai musuh jago tim ngetrol jaring merah jaring rumah bagus kalo download ful resource main mode offline stuck loadingno data usageui atlas,mobilelegends,"[('Ġnya', 'B-ART'), ('Ġperfect', 'B-NNP'), ('Ġgood', 'B-NNP'), ('Ġtidak', 'B-NEG'), ('Ġsuka', 'B-VBI'), ('Ġsistem', 'B-NNO'), ('Ġdraft', 'B-NNP'), ('Ġpick', 'B-NNP'), ('Ġtidak', 'B-NEG'), ('Ġsesuai', 'B-ADJ'), ('Ġmusuh', 'B-NNO'), ('Ġjago', 'B-NNO'), ('Ġtim', 'B-NNO'), ('Ġnget', 'B-NNP'), ('rol', 'B-NNP'), ('Ġjaring', 'B-NNO'), ('Ġmerah', 'B-NNP'), ('Ġjaring', 'B-NNP'), ('Ġrumah', 'B-NNO'), ('Ġbagus', 'B-ADJ'), ('Ġkalo', 'B-CSN'), ('Ġdownload', 'B-NNP'), ('Ġf', 'B-NNP'), ('ul', 'B-NNP'), ('Ġresource', 'B-NNP'), ('Ġmain', 'B-VBI'), ('Ġmode', 'B-NNO'), ('Ġoffline', 'B-NNP'), ('Ġstu', 'B-NNP'), ('ck', 'B-NNP'), ('Ġloading', 'B-NNP'), ('no', 'B-NNP'), ('Ġdata', 'B-NNP'), ('Ġus', 'B-NNP'), ('age', 'B-NNP'), ('ui', 'B-NNP'), ('Ġat', 'B-NNP'), ('las', 'B-NNP')]", suka sistem musuh jago tim jaring rumah main mode,0.5469160676002502,0.0165532231330871,0.0131912631914019,0.0109677389264106,0.0,0.0,0.3821853995323181,0.0,0.0,0,game; main; jaring; sinyal; hero; masuk; grafik; kasih; pakai; kayak,22.757133,31.839197,-1.409964,45.71757,-12.789486,29.893066,-7.130031,-9.036839,negative,0.6176633834838867
"Tolong moonton di perbaiki masalah jaringan ,pas di dalam permainan suka ping tinggi saat melawan Hero lawan terkadang juga saat farming. Jadi tolong moonton benerin dahulu masalah koneksi nya jangan skin dulu yang dirilis terimakasih.",2.0,2023-12-05 19:40:23,2023-12-05 19:40:23,tolong moonton  perbaiki  jaringan pas   permainan suka ping   melawan hero lawan terkadang   farming  tolong moonton benerin   koneksi nya tidak_skin   dirilis terimakasih,tolong moonton baik jaring pas main suka ping lawan hero lawan terkadang farming tolong moonton benerin koneksi nya tidak skin rilis terimakasih,mobilelegends,"[('Ġtolong', 'B-NNP'), ('Ġmo', 'B-NNP'), ('onton', 'B-NNP'), ('Ġbaik', 'B-ADJ'), ('Ġjaring', 'B-NNO'), ('Ġpas', 'B-NNP'), ('Ġmain', 'B-NNO'), ('Ġsuka', 'B-VBI'), ('Ġping', 'B-NNP'), ('Ġlawan', 'B-NNO'), ('Ġhero', 'B-NNO'), ('Ġlawan', 'B-NNO'), ('Ġterkadang', 'B-NNO'), ('Ġfarm', 'B-NNP'), ('ing', 'B-NNP'), ('Ġtolong', 'B-NNP'), ('Ġmo', 'B-NNP'), ('onton', 'B-NNP'), ('Ġbener', 'B-NNP'), ('in', 'B-NNO'), ('Ġkoneksi', 'B-NNO'), ('Ġnya', 'B-PRK'), ('Ġtidak', 'B-NEG'), ('Ġskin', 'B-NNP'), ('Ġrilis', 'B-NNO'), ('Ġterimakasih', 'B-NNP')]", jaring main suka lawan hero lawan terkadangin koneksi rilis,0.0231048036366701,0.9152477383613586,0.0131818121299147,0.0109677212312817,0.0,0.0,0.0,0.0,0.0,1,main; cari; lawan; hero; jaring; level; mohon; update; game; player,12.382492,40.023045,-15.1877985,25.56718,37.299805,-6.647056,-5.5630574,19.906212,neutral,0.6321547031402588
"Untuk pengalaman bermain sangat buruk,saya hanya player baru dan hanya ingin bersenang² namun game terlalu susah(atau mungkin karena musuh terlalu pandai bermain berkebalikan dg team yg saa dapat)dan mereka juga memaki² player baru seperti saya,sangat disayangkan algoritma gamenya buruk,memberikan musuh dan team yg tidak seimbang",1.0,2023-11-23 04:55:59,2023-11-23 04:55:59,pengalaman bermain  buruksaya  player     bersenang²  game  susahatau   musuh  pandai bermain berkebalikan  team  sa dapatdan   memaki² player   sayasangat disayangkan algoritma gamenya burukmemberikan musuh  team  tidak_seimbang,alam main buruksaya player senang game susahatau musuh pandai main balik team sa dapatdan maki player sayasangat sayang algoritma gamenya burukmemberikan musuh team tidak imbang,mobilelegends,"[('Ġalam', 'B-NNP'), ('Ġmain', 'B-NNP'), ('Ġburuk', 'B-NNP'), ('saya', 'B-NNP'), ('Ġplayer', 'B-NNP'), ('Ġsenang', 'B-ADJ'), ('Ġgame', 'B-NNO'), ('Ġsusah', 'B-NNP'), ('atau', 'B-NNP'), ('Ġmusuh', 'B-NNO'), ('Ġpandai', 'B-NNP'), ('Ġmain', 'B-NNP'), ('Ġbalik', 'B-NNP'), ('Ġteam', 'B-NNP'), ('Ġsa', 'B-NNP'), ('Ġdapat', 'B-NNP'), ('dan', 'B-NNP'), ('Ġmaki', 'B-NNP'), ('Ġplayer', 'B-NNP'), ('Ġsay', 'B-NNP'), ('as', 'B-NNP'), ('angat', 'B-NNP'), ('Ġsayang', 'B-NNP'), ('Ġalgoritma', 'B-NNP'), ('Ġgamenya', 'B-NNP'), ('Ġburuk', 'B-NNP'), ('memberikan', 'B-NNP'), ('Ġmusuh', 'B-NNO'), ('Ġteam', 'B-NNP'), ('Ġtidak', 'B-NEG'), ('Ġimbang', 'B-ADJ')]", game musuh musuh,0.2284533530473709,0.0412948541343212,0.6090973615646362,0.0274162385612726,0.0234982725232839,0.0205610990524292,0.0182766001671552,0.0164487678557634,0.0149534232914447,2,tim; hero; main; musuh; game; pakai; gamenya; grafis; skil; player,79.128525,-67.079956,34.976376,-11.334846,13.4848995,14.598521,-17.577543,-0.09323147,negative,0.9988559484481812
"Event nya sih udah bagus, tapi kenapa saat main suka ngelag sendiri padahal jaringan udah support, dan saat menyambung kan ulang ke game lama banget hampir 10 menitan apalagi musuhnya pro tapi tim saya lol semua, tolong diperbaiki masalah jaringan nya ""MOONTON""",4.0,2023-11-28 22:00:15,2023-11-28 22:00:15,event nya sih  bagus    main suka ngelag   jaringan  support   menyambung  ulang  game  banget   menitan  musuhnya pro  tim  lol  tolong diperbaiki  jaringan nya moonton,event nya sih bagus main suka ngelag jaring support sambung ulang game banget menit musuh pro tim lol tolong baik jaring nya moonton,mobilelegends,"[('Ġevent', 'B-NNP'), ('Ġnya', 'B-ART'), ('Ġsih', 'B-NNO'), ('Ġbagus', 'B-ADJ'), ('Ġmain', 'B-VBI'), ('Ġsuka', 'B-VBI'), ('Ġngel', 'B-NNP'), ('ag', 'B-NNO'), ('Ġjaring', 'B-NNO'), ('Ġsupport', 'B-NNP'), ('Ġsambung', 'B-NNO'), ('Ġulang', 'B-NNO'), ('Ġgame', 'B-NNO'), ('Ġbanget', 'B-ADJ'), ('Ġmenit', 'B-NNO'), ('Ġmusuh', 'B-NNO'), ('Ġpro', 'B-ADJ'), ('Ġtim', 'B-NNO'), ('Ġlol', 'B-NNP'), ('Ġtolong', 'B-NNP'), ('Ġbaik', 'B-ADJ'), ('Ġjaring', 'B-NNO'), ('Ġnya', 'B-ART'), ('Ġmo', 'B-NNP'), ('onton', 'B-NNP')]", sih main sukaag jaring sambung ulang game menit musuh tim jaring,0.6946374177932739,0.0137701956555247,0.0109863569959998,0.0,0.0,0.0,0.2463087439537048,0.0,0.0,0,game; main; jaring; sinyal; hero; masuk; grafik; kasih; pakai; kayak,9.655138,51.43981,-38.697735,33.7385,-19.297068,28.079714,-5.14414,-8.226525,positive,0.9953306913375854
"Di update malah rusak ni game, gameplay jadi berat frame jadi tinggi mw. Gerak aja beratnya minta ampun ,serasa ngedelay klo mw gerak pencet skill kda suka ngawur arahnya pdahal udah di arahin,bener²kecewa berat SMA kualitas ml yang sekarang ditambah lagi sistem match yg bner bner udah di setting, sekalinya menang bisa Smpe 5 kali ,sekalinya kalah,kalah keterusan smpe ls 15kali,asli kecewa SMA ni game sekarang,ga bisa aa ngasih kenyamanan di segi gameplay aja,ga perlu adain fitur mewah²",1.0,2023-12-25 14:03:01,2023-12-25 14:03:01,update  rusak nih game gameplay  berat frame    gerak  beratnya  ampun serasa ngedelay kalo  gerak pencet skil kda suka ngawur arahnya    arahinbener²kecewa berat  kualitas ml   ditambah  sistem match      setting sekalinya menang    kali sekalinya kalahkalah keterusan  ls kaliasli kecewa  nih game sekarangga  a mengasih kenyamanan  segi gameplay ajaga  mengadakan fitur mewah²,update rusak nih game gameplay berat frame gerak berat ampun serasa ngedelay kalo gerak pencet skil kda suka ngawur arah arahinbener kecewa berat kualitas ml tambah sistem match setting sekali menang kali sekali kalahkalah terus ls kaliasli kecewa nih game sekarangga a asih nyaman segi gameplay ajaga ada fitur mewah,mobilelegends,"[('Ġupdate', 'B-NNP'), ('Ġrusak', 'B-ADJ'), ('Ġnih', 'B-NNP'), ('Ġgame', 'B-NNO'), ('Ġgameplay', 'B-NNP'), ('Ġberat', 'B-ADJ'), ('Ġframe', 'B-NNP'), ('Ġgerak', 'B-NNO'), ('Ġberat', 'B-ADJ'), ('Ġampun', 'B-NNP'), ('Ġserasa', 'B-NNP'), ('Ġnged', 'B-NNP'), ('el', 'B-NNP'), ('ay', 'B-NNP'), ('Ġkalo', 'B-NNP'), ('Ġgerak', 'B-NNO'), ('Ġpencet', 'B-NNP'), ('Ġsk', 'B-NNP'), ('il', 'B-NNP'), ('Ġk', 'B-NNP'), ('da', 'B-NNP'), ('Ġsuka', 'B-NNP'), ('Ġngawur', 'B-NNP'), ('Ġarah', 'B-NNO'), ('Ġarah', 'B-NNP'), ('in', 'B-NNP'), ('bener', 'B-NNP'), ('Ġkecewa', 'B-NNP'), ('Ġberat', 'B-ADJ'), ('Ġkualitas', 'B-NNO'), ('Ġml', 'B-NNP'), ('Ġtambah', 'B-NNO'), ('Ġsistem', 'B-NNO'), ('Ġmatch', 'B-NNP'), ('Ġsetting', 'B-NNP'), ('Ġsekali', 'B-NNP'), ('Ġmenang', 'B-NNP'), ('Ġkali', 'B-NNO'), ('Ġsekali', 'B-ADV'), ('Ġkalah', 'B-NNP'), ('k', 'B-NNP'), ('alah', 'B-NNP'), ('Ġterus', 'B-ADV'), ('Ġl', 'B-NNP'), ('s', 'B-NNP'), ('Ġkali', 'B-NNP'), ('asli', 'B-NNP'), ('Ġkecewa', 'B-NNP'), ('Ġnih', 'B-NNP'), ('Ġgame', 'B-NNO'), ('Ġsekarang', 'B-NNP'), ('ga', 'B-NNP'), ('Ġa', 'B-NNP'), ('Ġasih', 'B-NNP'), ('Ġnyaman', 'B-NNP'), ('Ġsegi', 'B-NNP'), ('Ġgameplay', 'B-NNP'), ('Ġaja', 'B-NNP'), ('ga', 'B-NNP'), ('Ġada', 'B-VBE'), ('Ġfitur', 'B-NNO'), ('Ġmewah', 'B-NNP')]", game gerak gerak arah kualitas tambah sistem kali game fitur,0.7002921104431152,0.0150854513049125,0.2405645549297332,0.0,0.0,0.0,0.0,0.0,0.0,0,game; main; jaring; sinyal; hero; masuk; grafik; kasih; pakai; kayak,-57.94446,-49.55302,-12.577221,-35.960682,0.91273016,8.484441,-12.21637,-0.06530977,negative,0.9992756247520447
"Semakin di update semakin ga bagus,masuk ke game lama,di lobby ngelag parah,masuk ke game malah afk beberapa menit main vs a.i ,mau masuk milih Hero buat main aja masih kayak gitu padahal memori masih memadai tolong ini difix Ini ga bagus banget!",1.0,2023-12-31 03:36:38,2023-12-31 03:36:38,update  tidak_bagusmasuk  game lamadi lobby ngelag parahmasuk  game  afk  menit main vs ai  masuk memilih hero  main   kayak   memori  memadai tolong  difix  tidak_bagus banget,update tidak bagusmasuk game lamadi lobby ngelag parahmasuk game afk menit main vs ai masuk pilih hero main kayak memori pada tolong difix tidak bagus banget,mobilelegends,"[('Ġupdate', 'B-NNP'), ('Ġtidak', 'B-NEG'), ('Ġbagus', 'B-NNP'), ('masuk', 'B-NNP'), ('Ġgame', 'B-NNO'), ('Ġlam', 'B-NNP'), ('adi', 'B-NNP'), ('Ġlobby', 'B-NNP'), ('Ġngel', 'B-NNP'), ('ag', 'B-NNP'), ('Ġparah', 'B-NNP'), ('masuk', 'B-NNP'), ('Ġgame', 'B-NNO'), ('Ġaf', 'B-NNP'), ('k', 'B-NNP'), ('Ġmenit', 'B-NNO'), ('Ġmain', 'B-VBI'), ('Ġvs', 'B-NNP'), ('Ġai', 'B-NNP'), ('Ġmasuk', 'B-VBI'), ('Ġpilih', 'B-NNO'), ('Ġhero', 'B-NNO'), ('Ġmain', 'B-VBI'), ('Ġkayak', 'B-NNO'), ('Ġmemori', 'B-NNO'), ('Ġpada', 'B-PPO'), ('Ġtolong', 'B-NNP'), ('Ġdi', 'B-NNP'), ('fi', 'B-NNP'), ('x', 'B-NNP'), ('Ġtidak', 'B-NEG'), ('Ġbagus', 'B-ADJ'), ('Ġbanget', 'B-ADV')]", game game menit main masuk pilih hero main kayak memori,0.928965151309967,0.0150029137730598,0.0119747901335358,0.0,0.0,0.0,0.0,0.0,0.0,0,game; main; jaring; sinyal; hero; masuk; grafik; kasih; pakai; kayak,-53.149452,22.466038,84.51207,-1.659594,44.109364,-32.39066,19.449196,-11.514503,negative,0.9986761212348938
Ketemu tim yang sangat berbeda dengan musuh di ranked. Tim nya ampas dan gabisa main gabisa rotasi gatau mikro makro tapi musuhnya jago main tau cara rotasi tau apa itu mikro makro. Tolong diperbaiki montoon saat saya rank pasti selalu menang kalah menang kalah begitu terus sampai² rank saya stuck disitu terus ga naik naik kan jadi males kalau mau main,1.0,2023-12-14 14:59:14,2023-12-14 14:59:14,ketemu tim   berbeda  musuh  ranked tim nya ampas  tidak_bisa main tidak_bisa rotasi tidak_tau mikro makro  musuhnya jago main tau  rotasi tau   mikro makro tolong diperbaiki montoon   rank   menang kalah menang kalah   sampai² rank  stuck disitu  tidak_naik    malas   main,ketemu tim beda musuh ranked tim nya ampas tidak bisa main tidak bisa rotasi tidak tau mikro makro musuh jago main tau rotasi tau mikro makro tolong baik montoon rank menang kalah menang kalah sampai rank stuck situ tidak naik malas main,mobilelegends,"[('Ġketemu', 'B-VBI'), ('Ġtim', 'B-NNO'), ('Ġbeda', 'B-NNO'), ('Ġmusuh', 'B-NNO'), ('Ġrank', 'B-NNP'), ('ed', 'B-NNP'), ('Ġtim', 'B-NNO'), ('Ġnya', 'B-PRK'), ('Ġampas', 'B-NNO'), ('Ġtidak', 'B-NEG'), ('Ġbisa', 'B-ADV'), ('Ġmain', 'B-VBI'), ('Ġtidak', 'B-NEG'), ('Ġbisa', 'B-ADV'), ('Ġrotasi', 'B-NNO'), ('Ġtidak', 'B-NEG'), ('Ġtau', 'B-VBI'), ('Ġmikro', 'B-NNP'), ('Ġmakro', 'B-NNP'), ('Ġmusuh', 'B-NNO'), ('Ġjago', 'B-NNO'), ('Ġmain', 'B-VBI'), ('Ġtau', 'B-VBI'), ('Ġrotasi', 'B-NNO'), ('Ġtau', 'B-NNP'), ('Ġmikro', 'B-NNP'), ('Ġmakro', 'B-NNP'), ('Ġtolong', 'B-NNP'), ('Ġbaik', 'B-ADJ'), ('Ġmont', 'B-NNP'), ('oon', 'B-NNP'), ('Ġrank', 'B-NNP'), ('Ġmenang', 'B-VBI'), ('Ġkalah', 'B-VBI'), ('Ġmenang', 'B-VBI'), ('Ġkalah', 'B-VBI'), ('Ġsampai', 'B-PPO'), ('Ġrank', 'B-NNP'), ('Ġstu', 'B-NNP'), ('ck', 'B-NNO'), ('Ġsitu', 'B-NNO'), ('Ġtidak', 'B-NEG'), ('Ġnaik', 'B-VBI'), ('Ġmalas', 'B-NNO'), ('Ġmain', 'B-VBI')]", ketemu tim beda musuh tim ampas main rotasi tau musuh jago main tau rotasi menang kalah menang kalahck situ naik malas main,0.0,0.0,0.9620238542556764,0.0,0.0,0.0,0.0,0.0,0.0,2,tim; hero; main; musuh; game; pakai; gamenya; grafis; skil; player,-13.528387,-31.432415,67.6945,-38.84699,28.30199,21.294113,-20.879921,-0.44440153,negative,0.9989315867424011
"Gamenya buruk soalnya bugnya dimana mana kan jadi kesal😡😡. Bugnya itu suka sering keluar gak jelas, kadang juga suka ngebug ditengah pertandingan jadi terpaksa afk. Jadi buat moonton tolong perbaiki bugnya nanti saya janji akan kasih bintang 5. Yang lain juga banyak yang berkomentar buruk karena terlalu banyak bug. Ada yang juga kalau sinyal saya sudah bagus tapi Masih aja ngebug. Semoga update selanjutnya harus lebih baik supaya bagus kaya yang dulu. Semangat moonton 👍👍👍",2.0,2023-11-25 20:44:47,2023-11-25 20:44:47,gamenya buruk  bugnya dimana    kesal bugnya  suka   tidak_jelas kadang  suka ngebug ditengah pertandingan  terpaksa afk   moonton tolong perbaiki bugnya   janji  kasih bintang       berkomentar buruk    bug     sinyal   bagus    ngebug semoga update      bagus kayak   semangat moonton,gamenya buruk bugnya mana kesal bugnya suka tidak jelas kadang suka ngebug tengah tanding paksa afk moonton tolong baik bugnya janji kasih bintang komentar buruk bug sinyal bagus ngebug moga update bagus kayak semangat moonton,mobilelegends,"[('Ġgamenya', 'B-NNO'), ('Ġburuk', 'B-ADJ'), ('Ġbug', 'B-NNO'), ('nya', 'B-ART'), ('Ġmana', 'B-NNP'), ('Ġkesal', 'B-NNO'), ('Ġbug', 'B-NNO'), ('nya', 'B-ART'), ('Ġsuka', 'B-VBI'), ('Ġtidak', 'B-NEG'), ('Ġjelas', 'B-ADJ'), ('Ġkadang', 'B-NNO'), ('Ġsuka', 'B-VBI'), ('Ġngeb', 'B-NNP'), ('ug', 'B-NNO'), ('Ġtengah', 'B-NNP'), ('Ġtanding', 'B-NNP'), ('Ġpaksa', 'B-NNO'), ('Ġaf', 'B-NNP'), ('k', 'B-NNP'), ('Ġmo', 'B-NNP'), ('onton', 'B-NNP'), ('Ġtolong', 'B-NNP'), ('Ġbaik', 'B-ADJ'), ('Ġbug', 'B-NNO'), ('nya', 'B-ART'), ('Ġjanji', 'B-NNP'), ('Ġkasih', 'B-NNP'), ('Ġbintang', 'B-NNP'), ('Ġkomentar', 'B-NNO'), ('Ġburuk', 'B-ADJ'), ('Ġbug', 'B-NNO'), ('Ġsinyal', 'B-NNO'), ('Ġbagus', 'B-ADJ'), ('Ġngeb', 'B-NNP'), ('ug', 'B-NNO'), ('Ġmoga', 'B-NNP'), ('Ġupdate', 'B-NNO'), ('Ġbagus', 'B-ADJ'), ('Ġkayak', 'B-NNO'), ('Ġsemangat', 'B-NNO'), ('Ġmo', 'B-NNP'), ('onton', 'B-NNP')]", gamenya bug kesal bug suka kadang sukaug paksa bug komentar bug sinyalug update kayak semangat,0.9510765671730042,0.0103878043591976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,game; main; jaring; sinyal; hero; masuk; grafik; kasih; pakai; kayak,-75.9159,30.343575,30.367634,-69.684,42.861385,38.49042,24.683374,-13.749907,negative,0.9949215054512024
Kalian mengatakan akan berkomitmen meningkatkan kenyamanan dan permainan yang adil bagi seluruh player. Tapi masalah dark system yang entah untuk apa dan ketidakseimbangan beberapa hero yang terlalu OP masih tidak terselesaikan. Bagaimana player solo bisa dapat kenyamanan bermain game ini.,1.0,2023-12-30 21:36:38,2023-12-30 21:36:38,berkomitmen meningkatkan kenyamanan  permainan  adil   player   dark system      ketidakseimbangan  hero   op  tidak_terselesaikan  player solo   kenyamanan bermain game,komitmen tingkat nyaman main adil player dark system ketidakseimbangan hero op tidak selesai player solo nyaman main game,mobilelegends,"[('Ġkomitmen', 'B-NNO'), ('Ġtingkat', 'B-NNO'), ('Ġnyaman', 'B-ADJ'), ('Ġmain', 'B-VBI'), ('Ġadil', 'B-ADJ'), ('Ġplayer', 'B-NNP'), ('Ġdark', 'B-NNP'), ('Ġsystem', 'B-NNP'), ('Ġketidakseimbangan', 'B-NNP'), ('Ġhero', 'B-NNO'), ('Ġop', 'B-NNP'), ('Ġtidak', 'B-NEG'), ('Ġselesai', 'B-VBI'), ('Ġplayer', 'B-NNP'), ('Ġsolo', 'B-NNP'), ('Ġnyaman', 'B-ADJ'), ('Ġmain', 'B-VBI'), ('Ġgame', 'B-NNO')]", komitmen tingkat main hero selesai main game,0.6125749349594116,0.3103519678115845,0.0164793580770492,0.013713289052248,0.0117522375658154,0.0102830193936824,0.0,0.0,0.0,0,game; main; jaring; sinyal; hero; masuk; grafik; kasih; pakai; kayak,-41.95617,84.72255,17.204453,-39.31841,16.458508,-24.138071,-3.5943604,12.223157,positive,0.9040966033935547
"Buat moonton. Sumpah Losetreak yang lu kasih ngga ngotak ton menang 3 kasih kalah lebih dari 20,udah ganti aku tetep ae Losetreak mulu. Terus matchmaking nya juga ngga ngotak, dikasih musuh bekas glory partyan padahal lagi solo dan saya masih gm. Saya juga sudah main dengan benar mikro makro saya jalankan tapi dikasih tim yang tolol bgt. Losetreak mu bikin saya ngga naik naik rank, sebel bgt jadi mohon diperbaiki. Dan jaringan juga sering bermasalah padahal jaringan saya bagus",1.0,2023-12-09 17:53:25,2023-12-09 17:53:25,moonton sumpah losetreak  lu kasih tidak_ngotak ton menang  kasih kalah    ganti    losetreak mulu  matchmaking nya  tidak_ngotak dikasih musuh bekas glory partyan   solo    gm    main   mikro makro  jalankan  dikasih tim  tolol banget losetreak mu bikin  tidak_naik  rank sebel banget  mohon diperbaiki  jaringan   bermasalah  jaringan  bagus,moonton sumpah losetreak lu kasih tidak ngotak ton menang kasih kalah ganti losetreak mulu matchmaking nya tidak ngotak kasih musuh bekas glory partyan solo gm main mikro makro jalan kasih tim tolol banget losetreak mu bikin tidak naik rank sebel banget mohon baik jaring masalah jaring bagus,mobilelegends,"[('Ġmo', 'B-NNP'), ('onton', 'B-NNP'), ('Ġsumpah', 'B-NNP'), ('Ġlos', 'B-NNP'), ('et', 'B-NNP'), ('reak', 'B-NNP'), ('Ġlu', 'B-NNO'), ('Ġkasih', 'B-NNP'), ('Ġtidak', 'B-NEG'), ('Ġng', 'B-NNP'), ('otak', 'B-NNO'), ('Ġton', 'B-NNP'), ('Ġmenang', 'B-VBI'), ('Ġkasih', 'B-NNO'), ('Ġkalah', 'B-VBI'), ('Ġganti', 'B-NNO'), ('Ġlos', 'B-NNP'), ('et', 'B-NNP'), ('reak', 'B-NNP'), ('Ġmulu', 'B-NNP'), ('Ġmatch', 'B-NNP'), ('mak', 'B-NNP'), ('ing', 'B-NNP'), ('Ġnya', 'B-PRK'), ('Ġtidak', 'B-NEG'), ('Ġng', 'B-NNP'), ('otak', 'B-NNO'), ('Ġkasih', 'B-NNP'), ('Ġmusuh', 'B-NNO'), ('Ġbekas', 'B-NNO'), ('Ġgl', 'B-NNP'), ('ory', 'B-NNP'), ('Ġpart', 'B-NNP'), ('yan', 'B-NNP'), ('Ġsolo', 'B-NNP'), ('Ġg', 'B-NNP'), ('m', 'B-NNP'), ('Ġmain', 'B-VBI'), ('Ġmikro', 'B-NNP'), ('Ġmakro', 'B-NNP'), ('Ġjalan', 'B-NNP'), ('Ġkasih', 'B-NNO'), ('Ġtim', 'B-NNO'), ('Ġtol', 'B-NNP'), ('ol', 'B-NNO'), ('Ġbanget', 'B-NNP'), ('Ġlos', 'B-NNP'), ('et', 'B-NNP'), ('reak', 'B-NNP'), ('Ġmu', 'B-NNP'), ('Ġbikin', 'B-VBT'), ('Ġtidak', 'B-NEG'), ('Ġnaik', 'B-VBI'), ('Ġrank', 'B-NNP'), ('Ġsebel', 'B-NNP'), ('Ġbanget', 'B-ADV'), ('Ġmohon', 'B-VBI'), ('Ġbaik', 'B-ADJ'), ('Ġjaring', 'B-NNO'), ('Ġmasalah', 'B-NNO'), ('Ġjaring', 'B-NNO'), ('Ġbagus', 'B-ADJ')]", luotak menang kasih kalah gantiotak musuh bekas main kasih timol bikin naik mohon jaring masalah jaring,0.0136279836297035,0.9500745534896852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,main; cari; lawan; hero; jaring; level; mohon; update; game; player,-21.328014,6.2671766,-22.910522,23.381994,39.61357,-5.909287,-6.0727367,20.45886,negative,0.9993921518325806
"Sudah 6 tahun saya bermain game ini.. Kenapa ini ?!! setiap draft pick hero tiba-tiba restart sendiri, kalau reconnect ke dalam game lama sekali, padahal jaringan saya bagus. Tolong di perbaiki !!!",2.0,2023-12-09 20:25:56,2023-12-09 20:25:56,bermain game      draft pick hero tibatiba restart   reconnect   game    jaringan  bagus tolong  perbaiki,main game draft pick hero tibatiba restart reconnect game jaring bagus tolong baik,mobilelegends,"[('Ġmain', 'B-NNO'), ('Ġgame', 'B-NNO'), ('Ġdraft', 'B-NNO'), ('Ġpick', 'B-NNO'), ('Ġhero', 'B-NNO'), ('Ġtib', 'B-NNP'), ('ati', 'B-NNP'), ('ba', 'B-NNP'), ('Ġrestart', 'B-NNP'), ('Ġrec', 'B-NNP'), ('on', 'B-NNP'), ('nect', 'B-NNP'), ('Ġgame', 'B-NNO'), ('Ġjaring', 'B-NNO'), ('Ġbagus', 'B-ADJ'), ('Ġtolong', 'B-NNP'), ('Ġbaik', 'B-ADJ')]", main game draft pick hero game jaring,0.552326500415802,0.3706025779247284,0.0164789259433746,0.0137145901098847,0.0117514114826917,0.0102823944762349,0.0,0.0,0.0,0,game; main; jaring; sinyal; hero; masuk; grafik; kasih; pakai; kayak,57.235485,-83.63569,13.923394,-30.850872,18.661,-22.119438,-4.020469,13.07348,neutral,0.5910614728927612
