content,score,at,app,postag,afterpos,0,1,2,3,4,5,6,7,8,topic_id,topic_txt,x1,y1,x10,y10,x25,y25,x100,y100,label,value
beda jarak,2,2023-06-17 07:53:55,tinder,"[('Ġbeda', 'B-NNO'), ('Ġjarak', 'B-NNO')]", beda jarak,0.0732060745358467,0.0550405792891979,0.0438743755221366,0.0365640297532081,0.0313326641917228,0.0274157151579856,0.0243694372475147,0.6882585287094116,0.0199386160820722,7,jarak; masalah; muncul; istri; anak; cari; rumah; mutu; jalan; tangga,2.1786382,-11.775168,52.34147,-7.047947,17.647861,-12.184805,-6.79203,-6.3742585,neutral,0.581743597984314
kentang,1,2023-06-10 01:39:18,tinder,"[('Ġkentang', 'B-NNO')]", kentang,0.1099296733736991,0.0823768228292465,0.5653555989265442,0.0548426136374473,0.047002088278532,0.0411262847483158,0.0365564338862896,0.0329007357358932,0.0299097411334514,2,tambah; iklan; maya; tanggal; min; masak; potong; ku; bug; atas,-3.389205,20.698914,9.656629,-48.054092,6.877612,-42.118587,-4.997209,-30.908894,negative,0.9964585900306702
tanda,1,2023-06-16 16:26:17,tinder,"[('Ġtanda', 'B-NNO')]", tanda,0.6096083521842957,0.0822745561599731,0.0658053606748581,0.0548321567475795,0.0469976253807544,0.0411227941513061,0.036553531885147,0.0328981652855873,0.0299074202775955,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,3.7008333,57.76352,11.210104,-105.776726,-78.27683,7.330916,3.7985137,3.396184,negative,0.5451956987380981
batas,1,2023-06-08 00:26:15,tinder,"[('Ġbatas', 'B-NNO')]", batas,0.6096471548080444,0.0822502300143241,0.0657971054315567,0.0548296719789505,0.0469965711236,0.0411219708621501,0.0365528464317321,0.0328975580632686,0.0299068707972764,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,54.704075,85.09411,-33.033447,62.64902,-43.794746,39.194504,13.481529,4.6119065,positive,0.9966915845870972
batas,5,2023-06-07 17:27:29,tinder,"[('Ġbatas', 'B-NNO')]", batas,0.6096471548080444,0.0822502300143241,0.0657971054315567,0.0548296719789505,0.0469965711236,0.0411219708621501,0.0365528464317321,0.0328975580632686,0.0299068707972764,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,50.29875,86.71183,-34.268665,62.256927,-44.212303,39.279633,13.376868,4.7024384,positive,0.9966915845870972
batas,5,2023-06-18 12:11:49,tinder,"[('Ġbatas', 'B-NNO')]", batas,0.6096471548080444,0.0822502300143241,0.0657971054315567,0.0548296719789505,0.0469965711236,0.0411219708621501,0.0365528464317321,0.0328975580632686,0.0299068707972764,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,51.32249,82.6048,-32.854546,62.204025,-45.66715,38.414833,13.429941,4.667618,positive,0.9966915845870972
tarik,5,2023-06-20 18:39:07,tinder,"[('Ġtarik', 'B-NNO')]", tarik,0.6095703840255737,0.082287922501564,0.0658264681696891,0.0548335462808609,0.0469982214272022,0.0411232635378837,0.0365539230406284,0.032898511737585,0.0299077369272708,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,-30.289436,-111.11369,80.90993,-43.886826,-36.23777,-50.08624,0.70349663,2.8916953,positive,0.9992191791534424
batas,5,2023-06-14 09:07:26,tinder,"[('Ġbatas', 'B-NNO')]", batas,0.6096471548080444,0.0822502300143241,0.0657971054315567,0.0548296719789505,0.0469965711236,0.0411219708621501,0.0365528464317321,0.0328975580632686,0.0299068707972764,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,50.29875,86.71183,-32.23769,62.67988,-44.77701,37.918182,13.537882,4.3723645,positive,0.9966915845870972
rumah kaca,5,2023-06-19 19:06:39,tinder,"[('Ġrumah', 'B-NNO'), ('Ġkaca', 'B-NNO')]", rumah kaca,0.0731955245137214,0.0548781044781208,0.043887436389923,0.036557275801897,0.031332891434431,0.0274161044508218,0.0243697967380285,0.6884239315986633,0.0199388917535543,7,jarak; masalah; muncul; istri; anak; cari; rumah; mutu; jalan; tangga,-21.091665,25.508652,53.2446,-7.934167,18.095236,-12.074114,-6.7899094,-6.374306,negative,0.99576073884964
baik,5,2023-06-13 15:41:58,tinder,"[('Ġbaik', 'B-NNO')]", baik,0.609634280204773,0.0822579786181449,0.0658003017306327,0.0548304617404937,0.0469969101250171,0.0411222353577613,0.0365530662238597,0.0328977555036544,0.0299070477485656,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,82.485535,-73.24821,-73.81027,32.54823,-71.47189,22.4526,7.754465,3.983372,positive,0.9978936314582824
batas,5,2023-06-09 18:34:58,tinder,"[('Ġbatas', 'B-NNO')]", batas,0.6096471548080444,0.0822502300143241,0.0657971054315567,0.0548296719789505,0.0469965711236,0.0411219708621501,0.0365528464317321,0.0328975580632686,0.0299068707972764,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,50.29875,86.71183,-33.98587,61.659073,-44.402214,39.531292,13.531626,4.514715,positive,0.9966915845870972
baik,5,2023-06-11 16:06:48,tinder,"[('Ġbaik', 'B-NNO')]", baik,0.609634280204773,0.0822579711675643,0.0658003017306327,0.0548304617404937,0.0469969101250171,0.0411222353577613,0.0365530662238597,0.0328977555036544,0.0299070477485656,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,-97.995476,-67.82144,-72.31339,37.368694,-70.95463,23.213457,7.7466006,3.9710505,positive,0.9978936314582824
terima kasih ya,5,2023-06-20 12:10:18,tinder,"[('Ġterima', 'B-NNO'), ('Ġkasih', 'B-NNO'), ('Ġya', 'B-CSN')]", terima kasih,0.7397615313529968,0.0548362284898757,0.0438649579882621,0.0365532487630844,0.0313310995697975,0.0274146776646375,0.0243685934692621,0.0219317320734262,0.0199379380792379,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,-123.35353,-17.524931,-41.133205,-65.87986,36.09512,17.573881,25.622551,-10.725855,positive,0.9964908957481384
b,5,2023-06-17 23:38:14,tinder,"[('Ġb', 'B-NNO')]", b,0.2193159461021423,0.1644869595766067,0.1315895766019821,0.1096579730510711,0.0939925536513328,0.0822434797883033,0.0731053203344345,0.065794788300991,0.0598134398460388,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,-14.771063,-103.06215,-16.782784,54.938107,-12.646,-13.382562,-12.691909,-7.967243,negative,0.5668234825134277
aplikasi baik,5,2023-06-15 12:59:48,tinder,"[('Ġaplikasi', 'B-NNO'), ('Ġbaik', 'B-ADJ')]", aplikasi,0.6096537113189697,0.0822469294071197,0.0657952576875686,0.0548291280865669,0.0469963364303112,0.0411217808723449,0.0365526899695396,0.0328974202275276,0.0299067460000515,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,5.9062805,119.92056,-10.8531885,-55.37886,38.425804,-7.659879,26.171295,19.285366,positive,0.9920045733451844
apk bodoh kena banned salah bukti tidak ya tinder tidak terima tidak adil tidak hanya dibanned alas tidak laku buruk curang cari cinta banned,1,2023-06-03 20:26:11,tinder,"[('Ġapk', 'B-NNP'), ('Ġbodoh', 'B-ADJ'), ('Ġkena', 'B-VBP'), ('Ġbanned', 'B-NNP'), ('Ġsalah', 'B-ADJ'), ('Ġbukti', 'B-NNO'), ('Ġtidak', 'B-NEG'), ('Ġya', 'B-CSN'), ('Ġtind', 'B-NNP'), ('er', 'B-NNP'), ('Ġtidak', 'B-NEG'), ('Ġterima', 'B-NNO'), ('Ġtidak', 'B-NEG'), ('Ġadil', 'B-ADJ'), ('Ġtidak', 'B-NEG'), ('Ġhanya', 'B-ADV'), ('Ġdib', 'B-VBP'), ('ann', 'B-NNP'), ('ed', 'B-NNO'), ('Ġalas', 'B-NNO'), ('Ġtidak', 'B-NEG'), ('Ġlaku', 'B-NNO'), ('Ġburuk', 'B-ADJ'), ('Ġcurang', 'B-NNO'), ('Ġcari', 'B-VBI'), ('Ġcinta', 'B-NNO'), ('Ġbanned', 'B-NNP')]", kena bukti terima dibed alas laku curang cari cinta,0.2447268962860107,0.0164877157658338,0.0131646962836384,0.0109679698944091,0.6865547299385071,0.0,0.0,0.0,0.0,4,akun; blokir; akunal; laku; kali; tinder; bikin; main; cekal; salah,15.923338,16.449694,30.61259,14.368573,-3.8216422,27.24131,-3.2431612,27.064964,negative,0.9403225183486938
babi susah masuk apknya susah anjing masuk babi tidak niat masuk apknya sila hapus babi,1,2023-06-01 09:03:12,tinder,"[('Ġbabi', 'B-NNO'), ('Ġsusah', 'B-ADJ'), ('Ġmasuk', 'B-VBI'), ('Ġapk', 'B-NNP'), ('nya', 'B-ADJ'), ('Ġsusah', 'B-ADJ'), ('Ġanjing', 'B-NNP'), ('Ġmasuk', 'B-VBI'), ('Ġbabi', 'B-NNO'), ('Ġtidak', 'B-NEG'), ('Ġniat', 'B-NNO'), ('Ġmasuk', 'B-VBI'), ('Ġapk', 'B-NNP'), ('nya', 'B-ADJ'), ('Ġsila', 'B-NNP'), ('Ġhapus', 'B-NNP'), ('Ġbabi', 'B-NNO')]", babi masuk masuk babi niat masuk babi,0.9023273587226868,0.0206353794783353,0.0164552014321088,0.0137104680761694,0.0117503153160214,0.0102809434756636,0.0,0.0,0.0,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,77.15077,36.011665,93.89053,41.336174,-30.758957,-74.763855,27.1286,-50.24083,negative,0.9990173578262328
download kemarinbesoknya blokir tidak bisa pakai terima kasih minimal kenal terima kasih,5,2023-05-23 23:10:33,tinder,"[('Ġdownload', 'B-NNO'), ('Ġkemarin', 'B-NNP'), ('bes', 'B-NNO'), ('oknya', 'B-NNO'), ('Ġblokir', 'B-NNO'), ('Ġtidak', 'B-NEG'), ('Ġbisa', 'B-ADV'), ('Ġpakai', 'B-VBI'), ('Ġterima', 'B-NNO'), ('Ġkasih', 'B-NNO'), ('Ġminimal', 'B-ADJ'), ('Ġkenal', 'B-NNO'), ('Ġterima', 'B-NNO'), ('Ġkasih', 'B-NNO')]", downloadbesoknya blokir pakai terima kasih kenal terima kasih,0.6587637066841125,0.1483416259288787,0.0164509080350399,0.0137091157957911,0.1276142001152038,0.0102806780487298,0.0,0.0,0.0,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,45.411697,7.5758514,34.71081,63.71677,0.42140612,-24.37944,-9.542522,-14.143744,neutral,0.9987155199050904
kolam lkm min min kkm pl lu kmkkkmm ooki lo ln um o,5,2023-05-21 12:44:40,tinder,"[('Ġkolam', 'B-NNO'), ('Ġl', 'B-NNP'), ('km', 'B-NNP'), ('Ġmin', 'B-NNP'), ('Ġmin', 'B-NNP'), ('Ġk', 'B-NNP'), ('km', 'B-NNP'), ('Ġpl', 'B-NNP'), ('Ġlu', 'B-NNP'), ('Ġkm', 'B-NNP'), ('kk', 'B-NNP'), ('k', 'B-NNP'), ('mm', 'B-NNP'), ('Ġo', 'B-NNP'), ('oki', 'B-NNP'), ('Ġlo', 'B-NNP'), ('Ġl', 'B-NNP'), ('n', 'B-NNP'), ('Ġum', 'B-NNP'), ('Ġo', 'B-NNP')]", kolam,0.1099296510219574,0.0823768973350524,0.5653555393218994,0.0548426173627376,0.0470020920038223,0.0411262847483158,0.0365564338862896,0.0329007357358932,0.0299097429960966,2,tambah; iklan; maya; tanggal; min; masak; potong; ku; bug; atas,-3.4193175,20.858854,9.65747,-48.054115,6.877033,-42.11768,-4.992337,-30.912134,neutral,0.9946488738059998
apk tidak mutu blas,1,2023-05-25 14:17:36,tinder,"[('Ġapk', 'B-NNP'), ('Ġtidak', 'B-NEG'), ('Ġmutu', 'B-NNO'), ('Ġblas', 'B-NNO')]", mutu blas,0.0732211992144584,0.0548748150467872,0.0438788942992687,0.0365576408803463,0.0313336178660392,0.0274161919951438,0.0243698582053184,0.6884088516235352,0.0199389513581991,7,jarak; masalah; muncul; istri; anak; cari; rumah; mutu; jalan; tangga,-21.282703,25.903463,53.196636,-7.8661203,18.119791,-11.887489,-6.789752,-6.374165,negative,0.9993910789489746
aplikasi aneh,1,2023-05-27 03:06:53,tinder,"[('Ġaplikasi', 'B-NNO'), ('Ġaneh', 'B-NNO')]", aplikasi aneh,0.4083983302116394,0.0549014844000339,0.0438670925796031,0.0365539193153381,0.0313346162438392,0.3587057888507843,0.0243687946349382,0.0219319052994251,0.0199380926787853,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,-22.846876,9.50976,-56.50814,-11.827825,18.735836,33.489674,-15.922423,2.657009,negative,0.9991974234580994
bayar tahi,1,2023-05-24 11:35:41,tinder,"[('Ġbayar', 'B-NNO'), ('Ġtahi', 'B-NNO')]", bayar tahi,0.7397143244743347,0.0548637807369232,0.0438752621412277,0.0365577042102813,0.0313324518501758,0.0274157579988241,0.0243694931268692,0.0219325274229049,0.0199386570602655,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,24.670074,47.013096,14.160661,-29.678507,48.242973,35.809288,23.565382,-15.279889,negative,0.6598452925682068
kritik,4,2023-05-24 14:45:26,tinder,"[('Ġkritik', 'B-NNO')]", kritik,0.1097035706043243,0.0822658687829971,0.0658024474978447,0.5547498464584351,0.0469972603023052,0.0411225073039531,0.0365532971918582,0.0328979566693306,0.0299072302877903,3,gue; pakai; gambar; logo; hp; masuk; nomor; koin; kritik; login,-23.742956,20.96517,-50.27303,13.183121,-19.484432,40.166416,-25.342798,20.38692,negative,0.5489264726638794
coba coba,4,2023-06-06 02:02:38,tinder,"[('Ġcoba', 'B-NNO'), ('Ġcoba', 'B-NNO')]", coba coba,0.7397680282592773,0.0548315234482288,0.0438639819622039,0.0365529470145702,0.0313309617340564,0.0274145770817995,0.0243685096502304,0.0219316557049751,0.0199378691613674,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,-86.632095,-45.15413,-56.120705,-45.296173,28.236084,14.547065,26.530355,-10.010837,positive,0.7970035076141357
bintang,3,2023-05-25 01:31:09,tinder,"[('Ġbintang', 'B-NNO')]", bintang,0.609638512134552,0.0822556093335151,0.0657990202307701,0.054830253124237,0.0469968430697917,0.041122131049633,0.0365529805421829,0.0328976772725582,0.0299069788306951,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,-26.260891,-96.38427,-75.314995,63.750866,-68.57053,27.411062,8.752684,3.9301844,positive,0.9988924860954284
coba,3,2023-05-21 11:09:37,tinder,"[('Ġcoba', 'B-NNO')]", coba,0.6096513271331787,0.0822477638721466,0.0657961070537567,0.0548294596374034,0.0469964444637298,0.0411218628287315,0.0365527607500553,0.0328974835574626,0.0299068018794059,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,96.3896,-17.486006,-9.491161,90.67843,-1.4107232,72.658005,18.942944,6.532856,positive,0.9625052809715272
coba,4,2023-05-25 18:24:47,tinder,"[('Ġcoba', 'B-NNO')]", coba,0.6096512675285339,0.0822477713227272,0.0657961070537567,0.0548294633626937,0.0469964481890201,0.0411218665540218,0.0365527644753456,0.0328974835574626,0.0299068037420511,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,-85.76902,10.078784,38.11899,-63.456196,14.435848,-69.73535,18.790272,5.5626383,positive,0.9625052809715272
batas,3,2023-05-23 19:44:29,tinder,"[('Ġbatas', 'B-NNO')]", batas,0.6096471548080444,0.0822502300143241,0.0657971054315567,0.0548296719789505,0.0469965711236,0.0411219708621501,0.0365528464317321,0.0328975580632686,0.0299068707972764,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,50.29875,86.71183,-32.23769,62.67988,-45.01082,40.212166,13.098221,4.687269,positive,0.9966915845870972
batas,3,2023-06-09 00:12:21,tinder,"[('Ġbatas', 'B-NNO')]", batas,0.6096471548080444,0.0822502300143241,0.0657971054315567,0.0548296719789505,0.0469965711236,0.0411219708621501,0.0365528464317321,0.0328975580632686,0.0299068707972764,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,53.302628,88.96834,-33.7374,61.349045,-45.20016,38.871708,13.098636,4.68755,positive,0.9966915845870972
baik,5,2023-06-10 17:31:44,tinder,"[('Ġbaik', 'B-NNO')]", baik,0.609634280204773,0.0822579786181449,0.0658003017306327,0.0548304617404937,0.0469969101250171,0.0411222353577613,0.0365530662238597,0.0328977555036544,0.0299070477485656,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,82.485535,-73.24821,-74.15896,32.964275,-71.434135,22.45763,7.7534375,3.9797993,positive,0.9978936314582824
tanda,1,2023-11-23 07:40:58,tinder,"[('Ġtanda', 'B-NNO')]", tanda,0.6096082925796509,0.0822746306657791,0.0658053681254386,0.0548321604728698,0.0469976291060447,0.0411227978765964,0.0365535356104373,0.0328981690108776,0.0299074221402406,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,-16.905733,-60.702526,11.969457,-104.94986,-77.80725,7.2873335,3.7902224,3.3952646,negative,0.5451956987380981
iklan,1,2023-06-02 16:54:34,tinder,"[('Ġiklan', 'B-NNO')]", iklan,0.1096927896142005,0.0822599381208419,0.5657391548156738,0.0548306815326213,0.0469970032572746,0.0411223918199539,0.0365531295537948,0.0328978113830089,0.0299070980399847,2,tambah; iklan; maya; tanggal; min; masak; potong; ku; bug; atas,-67.48533,-63.861305,-19.011051,-36.215622,10.3749695,-50.575706,-5.1316147,-31.740942,positive,0.9955963492393494
salah apk,1,2023-06-02 10:54:26,tinder,"[('Ġsalah', 'B-NNO'), ('Ġapk', 'B-NNO')]", salah apk,0.0777412354946136,0.0548450276255607,0.0438673682510852,0.0365539155900478,0.6933388113975525,0.0274148993194103,0.024368779733777,0.0219318978488445,0.0199380870908498,4,akun; blokir; akunal; laku; kali; tinder; bikin; main; cekal; salah,20.34553,-33.46056,7.531885,36.91566,-30.714085,27.244085,-6.5225444,31.855993,positive,0.571535587310791
kakak bayar,1,2023-05-24 09:37:59,tinder,"[('Ġkakak', 'B-NNO'), ('Ġbayar', 'B-NNO')]", kakak bayar,0.7395690679550171,0.0549548156559467,0.0439062528312206,0.0365658514201641,0.0313366949558258,0.0274191051721572,0.0243722908198833,0.0219350084662437,0.0199409034103155,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,63.3126,-16.544907,-38.536884,45.90669,41.373234,45.36639,20.648277,-17.265465,neutral,0.7232796549797058
iklan,1,2023-05-25 02:49:59,tinder,"[('Ġiklan', 'B-NNO')]", iklan,0.1096928045153617,0.0822599381208419,0.5657391548156738,0.0548306815326213,0.0469970032572746,0.0411223918199539,0.0365531295537948,0.0328978113830089,0.0299070980399847,2,tambah; iklan; maya; tanggal; min; masak; potong; ku; bug; atas,-66.76149,-61.768627,-19.010038,-36.214073,10.375019,-50.575348,-5.131257,-31.741074,positive,0.9955963492393494
baik,5,2023-05-25 23:50:24,tinder,"[('Ġbaik', 'B-NNO')]", baik,0.609634280204773,0.0822579711675643,0.0658003017306327,0.0548304580152034,0.0469969063997268,0.041122231632471,0.0365530662238597,0.0328977555036544,0.0299070458859205,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,-112.033615,-23.088804,-73.37304,38.73077,-70.566925,22.843592,7.68333,3.6842272,positive,0.9978936314582824
spesial,5,2023-06-05 08:12:35,tinder,"[('Ġspesial', 'B-NNO')]", spesial,0.1098031103610992,0.0823150277137756,0.5655598044395447,0.0548363178968429,0.0469993688166141,0.0411241650581359,0.0365546680986881,0.0328991711139678,0.0299083273857831,2,tambah; iklan; maya; tanggal; min; masak; potong; ku; bug; atas,34.25648,14.182867,11.910811,-61.936283,8.999567,-46.638145,-4.6096573,-31.5288,positive,0.995952010154724
baik,5,2023-05-21 23:27:55,tinder,"[('Ġbaik', 'B-NNO')]", baik,0.609634280204773,0.0822579711675643,0.0658003017306327,0.0548304617404937,0.0469969101250171,0.0411222353577613,0.0365530662238597,0.0328977555036544,0.0299070477485656,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,-97.71554,-67.749435,-72.3136,37.369583,-70.95472,23.212381,7.6809673,3.6879952,positive,0.9978936314582824
suka,5,2023-05-29 00:07:21,tinder,"[('Ġsuka', 'B-VBI')]", suka,0.1101808026432991,0.0822480320930481,0.0657958313822746,0.0548293069005012,0.0469964146614074,0.540592610836029,0.0365527458488941,0.0328974686563015,0.0299067888408899,5,suka; fitur; beli; aneh; paket; blok; seru; isi; harga; profil,-26.76765,58.01277,28.650274,86.14889,12.006417,47.74572,-20.88696,1.6936294,positive,0.9984285235404968
suka,5,2023-05-22 22:38:21,tinder,"[('Ġsuka', 'B-VBI')]", suka,0.11017607152462,0.0822480246424675,0.0657958313822746,0.0548293069005012,0.0469964146614074,0.5405973792076111,0.0365527458488941,0.0328974686563015,0.0299067888408899,5,suka; fitur; beli; aneh; paket; blok; seru; isi; harga; profil,35.12372,-6.1254983,27.245508,87.25695,12.439337,48.043606,-20.48469,2.248621,positive,0.9984285235404968
rusa,5,2023-05-23 10:39:36,tinder,"[('Ġrusa', 'B-NNO')]", rusa,0.609559953212738,0.0823050066828727,0.065815694630146,0.0548352301120758,0.046998918056488,0.0411238074302673,0.0365543700754642,0.032898910343647,0.0299080926924943,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,-17.875273,-65.72355,-78.883385,11.491467,-32.53074,-46.65648,-0.21824384,3.031192,positive,0.9900972843170166
aplikasi bagus,5,2023-06-12 23:19:01,tinder,"[('Ġaplikasi', 'B-NNO'), ('Ġbagus', 'B-NNP')]", aplikasi,0.6096537113189697,0.0822469294071197,0.0657952576875686,0.0548291280865669,0.0469963364303112,0.0411217808723449,0.0365526899695396,0.0328974202275276,0.0299067460000515,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,19.944263,121.97066,-10.8531885,-55.37886,39.286728,-1.0217566,26.956118,20.175055,positive,0.9765527844429016
bagus kali,5,2023-06-11 20:22:45,tinder,"[('Ġbagus', 'B-NNP'), ('Ġkali', 'B-NNO')]", kali,0.111872598528862,0.0823422223329544,0.065799556672573,0.0548302121460437,0.5446756482124329,0.0411221161484718,0.0365529730916023,0.0328976698219776,0.0299069713801145,4,akun; blokir; akunal; laku; kali; tinder; bikin; main; cekal; salah,-35.780083,-75.350975,-7.5980167,62.166557,-12.844738,19.289171,-8.910923,27.27599,positive,0.9873551726341248
cocok,5,2023-06-05 00:05:27,tinder,"[('Ġcocok', 'B-NNO')]", cocok,0.1099256500601768,0.5819652676582336,0.0658007562160492,0.0548307858407497,0.0469970405101776,0.04112234339118,0.0365531556308269,0.0328978337347507,0.0299071166664361,1,akun; orang; hapus; cewek; login; kenal; pesan; ketemu; uang; cocok,-39.96489,-4.238608,60.54143,25.42914,-28.004116,-4.0617547,-22.699156,-10.137355,positive,0.9796722531318665
coba,5,2023-05-19 13:31:04,tinder,"[('Ġcoba', 'B-NNO')]", coba,0.6096513271331787,0.0822477638721466,0.0657961070537567,0.0548294596374034,0.0469964444637298,0.0411218628287315,0.0365527607500553,0.0328974835574626,0.0299068018794059,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,96.3896,-17.486006,-11.161627,96.34132,-2.6698127,72.718895,18.943727,6.53274,positive,0.9625052809715272
kelas,5,2023-06-02 02:18:59,tinder,"[('Ġkelas', 'B-NNO')]", kelas,0.1098046153783798,0.082315981388092,0.5655571818351746,0.0548364445567131,0.0469994060695171,0.0411241874098777,0.0365546867251396,0.0328991897404193,0.0299083460122346,2,tambah; iklan; maya; tanggal; min; masak; potong; ku; bug; atas,22.223455,58.551407,11.917788,-61.756557,8.970971,-46.579144,-4.6051235,-31.522186,positive,0.987231969833374
aplikasi bagus,5,2023-05-23 20:52:15,tinder,"[('Ġaplikasi', 'B-NNO'), ('Ġbagus', 'B-NNP')]", aplikasi,0.6096537113189697,0.0822469294071197,0.0657952576875686,0.0548291280865669,0.0469963364303112,0.0411217808723449,0.0365526899695396,0.0328974202275276,0.0299067460000515,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,9.564542,121.44916,-10.8531885,-55.37886,37.699734,-7.118244,26.597172,20.968388,positive,0.9765527844429016
aplikasi bersih,5,2023-06-04 10:57:14,tinder,"[('Ġaplikasi', 'B-NNO'), ('Ġbersih', 'B-NNO')]", aplikasi bersih,0.7395696640014648,0.0549546629190444,0.0439059697091579,0.0365657992660999,0.031336672604084,0.0274190828204154,0.0243722721934318,0.0219349935650825,0.0199408885091543,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,63.425087,-16.619003,-38.557358,45.90699,41.388523,45.35345,20.654755,-17.262726,positive,0.9977612495422364
like aplikasi,5,2023-05-30 23:41:07,tinder,"[('Ġlike', 'B-NNP'), ('Ġaplikasi', 'B-NNO')]", aplikasi,0.6096537113189697,0.0822469294071197,0.0657952576875686,0.0548291280865669,0.0469963364303112,0.0411217808723449,0.0365526899695396,0.0328974202275276,0.0299067460000515,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,2.1405973,107.599075,-10.8531885,-55.37886,33.850388,-3.0107622,26.974508,21.061134,positive,0.940073549747467
bayar,1,2023-05-13 21:14:30,tinder,"[('Ġbayar', 'B-NNO')]", bayar,0.6096522212028503,0.0822471976280212,0.0657959878444671,0.0548293069005012,0.0469964146614074,0.04112184420228,0.0365527458488941,0.0328974686563015,0.0299067888408899,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,-105.11904,-6.400615,-104.36679,-8.749687,43.739304,-57.800827,22.480068,7.071667,positive,0.6737662553787231
baik,5,2023-05-18 15:23:28,tinder,"[('Ġbaik', 'B-NNO')]", baik,0.609634280204773,0.0822579786181449,0.0658003017306327,0.0548304617404937,0.0469969101250171,0.0411222353577613,0.0365530662238597,0.0328977555036544,0.0299070477485656,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,82.485535,-73.24821,-74.377174,32.224854,-71.690674,22.996487,7.7540765,3.9832897,positive,0.9978936314582824
muas,5,2023-05-16 14:20:29,tinder,"[('Ġmuas', 'B-NNO')]", muas,0.1097179949283599,0.5821691155433655,0.065802976489067,0.0548314489424228,0.0469973273575305,0.0411225594580173,0.0365533418953418,0.0328979976475238,0.0299072656780481,1,akun; orang; hapus; cewek; login; kenal; pesan; ketemu; uang; cocok,-45.019836,-76.63217,48.138416,11.895677,-34.744324,-4.580561,-23.090176,-10.168222,negative,0.9939743876457214
hidup,5,2023-05-18 09:00:32,tinder,"[('Ġhidup', 'B-NNO')]", hidup,0.6094562411308289,0.0823697820305824,0.0658378154039383,0.0548419058322906,0.0470018200576305,0.041126050055027,0.036556240171194,0.0329005606472492,0.029909586533904,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,-49.54596,-26.753458,-73.165115,-49.1876,-20.285536,-45.71079,-3.6763282,1.5626088,positive,0.998644769191742
tidak bisa masuk aplikasi,5,2023-05-08 07:33:57,tinder,"[('Ġtidak', 'B-NEG'), ('Ġbisa', 'B-ADV'), ('Ġmasuk', 'B-VBI'), ('Ġaplikasi', 'B-NNO')]", masuk aplikasi,0.7397415041923523,0.0548527091741561,0.0438639260828495,0.0365583263337612,0.031330969184637,0.0274145659059286,0.0243685003370046,0.0219316482543945,0.0199378617107868,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,44.206104,0.35862428,25.872185,-39.709156,46.36295,29.656708,24.507553,-13.761534,negative,0.5082924962043762
